DataLeverandørnavn;ObservationsStedNr;ObservationsStedNavn;Lokalitetsnavn;X_UTM32;Y_UTM32;Startdato;Startklok;Prøvetype;GennemsnitsDybde_m;Parameter;Enhed;Prøvefraktion;Resultat;ResultatAttribut;Oplukningskorrigeret;Kontrol;Kvalitet;Kvalitetsnote;time
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;787.7523335;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;14.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;4.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;500.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.7;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;6.7;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Oxygen indhold;mg/l;Total;10.5;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Nitrogen,total N;µg/l;Total;763.6485987;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Phosphor, total-P;µg/l;Total;15.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;5.4;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;500.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Enkeltprøve;4.4;Klorofyl a;µg/l;Partikelbundet - fra filteret;7.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-13;1159;Blandingsprøve;2.6500000000000004;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:22/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-13 11:59:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;766.4182046;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;15.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;20.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;500.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.5;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Oxygen indhold;mg/l;Total;10.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Nitrogen,total N;µg/l;Total;721.4024459;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Phosphor, total-P;µg/l;Total;13.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;17.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;480.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Enkeltprøve;4.6;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-03-22;0924;Blandingsprøve;2.725;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:30/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-03-22 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;650.4327197;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;15.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;29.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;350.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.4;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Oxygen indhold;mg/l;Total;10.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Nitrogen,total N;µg/l;Total;631.3188463;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Phosphor, total-P;µg/l;Total;18.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;29.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;350.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Enkeltprøve;4.6;Klorofyl a;µg/l;Partikelbundet - fra filteret;1.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-04-16;0956;Blandingsprøve;2.8333333333333335;Klorofyl a;µg/l;Partikelbundet - fra filteret;1.6;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-04-16 09:56:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.5;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;582.9969621;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;14.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;23.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;240.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;1.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Oxygen indhold;mg/l;Total;9.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Nitrogen,total N;µg/l;Total;498.5991181;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Phosphor, total-P;µg/l;Total;17.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;26.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;180.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.4;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Enkeltprøve;4.5;Klorofyl a;µg/l;Partikelbundet - fra filteret;3.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-07;1005;Blandingsprøve;2.8;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:35/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-07 10:05:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;11.1;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;613.6187455;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;26.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;15.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;240.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.7;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Oxygen indhold;mg/l;Total;10.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Nitrogen,total N;µg/l;Total;636.0112402;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Phosphor, total-P;µg/l;Total;31.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;30.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;220.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.8;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Enkeltprøve;4.4;Klorofyl a;µg/l;Partikelbundet - fra filteret;4.3;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-05-21;0939;Blandingsprøve;2.575;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.2;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-05-21 09:39:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-06-04;0924;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:44/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-06-04 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-06-04;0924;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;545.7874566;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:44/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-06-04 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-06-04;0924;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;24.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:44/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-06-04 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-06-04;0924;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;7.9;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:44/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-06-04 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-06-04;0924;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;73.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:44/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-06-04 09:24:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2012-06-04;0924;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;3.0;=;J;D, FDC faglig kontrol;Godkendt;2021-02-25 23:44/Datamigrering: Registreret af Mohn, Christian (chmo@dmu.dk);2012-06-04 09:24:00
